legura,kolicina,kom,masina,duzina,profil,k_1,k_2,k_3,k_4,k_5,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,vm_1,vm_2,vm_3,vm_4,vm_5,vm_6,vm_7,vm_8,vm_9,vm_10,vm_11,vm_12,vm_13,vm_14
Y80,9616,2,L51,4200,400 X 1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Y80,10109,2,L51,3600,400 X 1300,9000,0,1500,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
Y80,13336,3,L51,4200,400 X 980,12000,0,1500,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
Y80,9616,2,L51,4200,400 X 1060,8000,0,1500,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
Y80,9616,2,L51,4200,400 X 1060,8000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
Y80,10109,2,L51,3600,400 X 1300,8500,0,1500,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
Y80,10109,2,L51,3600,400 X 1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Y80,13133,2,L51,3800,400 X 1600,11500,0,1500,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
EW0,13279,2,L51,3800,400 X 1600,10500,0,0,0,0,0,0,3500,0,0,0,0,0,0,"AL ingoti  99,7% - T",,,,,,,"sekundarni ingoti-D, pre-con",,,,,,
EW3,13593,3,L60,3800,400 X 1100,0,0,3000,6000,1000,500,0,1000,1000,2000,0,0,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",,"A0 vre?e-D, pre-con","A3B bojeni, vre?e-D, post-con","A1 balirano-D, post-con","A51N nebojeni, baliran-U, post-con",,,
EW3,12878,2,L60,4400,400 X 1350,0,0,3000,6000,500,0,0,1000,2000,1000,0,0,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",,,"A0 vre?e-D, pre-con","A4N nebojeni, baliran-U, post-con","A51N nebojeni, baliran-U, post-con",,,,
EW3,10536,2,L60,3600,400 X 1350,0,0,2000,5000,500,0,0,1000,2000,1000,0,0,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",,,"A0 vre?e-D, pre-con","A1 vre?e-D, pre-con","A3B bojeni, vre?e-D, post-con",,,,
EW3,14023,3,L60,4400,400 X 980,0,0,3000,5000,2000,500,0,1000,1000,1000,1000,0,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",,"A0 vre?e-D, pre-con","A4N nebojeni, baliran-D, pre-con","A5N nebojeni, vre?e-D, post-con","A3B bojeni, vre?e-D, post-con",,,
EW3,9652,2,L60,4200,400 X 1060,0,0,2000,4000,500,0,0,1000,1000,2000,0,0,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",,,"A0 vre?e-D, pre-con","A3B bojeni, vre?e-D, post-con","A1 balirano-D, post-con",,,,
EW3,13181,2,L60,3800,400 X 1600,0,0,3000,5000,2000,500,0,1000,2000,1000,0,0,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",,"A0 vre?e-D, pre-con","A4N nebojeni, baliran-U, post-con","A51N nebojeni, baliran-U, post-con",,,,
EW4,10221,2,L60,3600,400 X 1300,0,0,2000,3000,500,0,0,1000,1000,1000,1000,2000,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",,,"A0 vre?e-D, pre-con","A4N nebojeni, baliran-D, post-con","A51N nebojeni, vre?e-D, post-con","sekundarni ingoti-D, pre-con","sekundarni ingoti-U, pre-con",,
Q90,49029,4,L39,7200,400 X 1600,0,0,4000,33000,2000,2000,1000,3000,2000,5000,0,0,0,5,,,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",Metal sa livenja P30,"A3N nebojeni, baliran-U, post-con","A3N nebojeni, vre?e-D, post-con","A31N nebojeni, baliran-U, pre-con",,,,ALBe5%
Q90,50274,5,L39,7000,400 X 1350,0,0,4000,34000,2000,2000,1000,3000,2000,5000,0,0,0,0,,,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",Metal sa livenja P30,"A3N nebojeni, baliran-U, post-con","A3N nebojeni, vre?e-D, post-con","A31N nebojeni, baliran-U, pre-con",,,,
Q90,43305,5,L39,7400,400 X 1100,0,0,4000,26000,2000,1000,0,4000,2000,2000,5000,0,0,0,,,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",Metal sa livenja P30,,"A3N nebojeni, vre?e-D, post-con","A3N nebojeni, baliran-D, pre-con","A3N nebojeni, vre?e-D, pre-con","A31N nebojeni, baliran-U, pre-con",,,
Q90,51753,4,L39,7600,400 X 1600,0,0,4000,29000,3000,2000,1000,10000,2000,2000,0,0,0,5,,,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",Metal sa livenja P30,"A31N nebojeni, baliran-U, pre-con","A3B bojeni, vre?e-U, post-con","A3N nebojeni, vre?e-D, post-con",,,,ALBe5%
Q90,47667,4,L39,7000,400 X 1600,0,0,4000,30000,2000,2000,1000,5000,3000,3000,0,0,0,5,,,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",Metal sa livenja P30,"A31N nebojeni, baliran-U, pre-con","A3N nebojeni, baliran-U, post-con","A3N nebojeni, vre?e-D, post-con",,,,ALBe5%
N73,44119,5,L39,7400,400 X 1100,5000,0,4000,22000,3000,1000,2000,5000,3000,2000,0,0,0,0,"AL ingoti  99,7% - T",,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",Metal sa livenja P30,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","A31N nebojeni, baliran-U, pre-con","A5N mix (5xxx/6xxx),baliran-U, pre-con","A3N nebojeni, baliran-D, pre-con",,,,
Q95=Q98,50327,5,L39,8600,400 X 1100,18000,0,4000,15000,4000,2000,0,10000,0,0,0,0,5,15,"AL ingoti  99,7% - T",,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",,"A31N nebojeni, baliran-U, pre-con",,,,,ALBe5%,Bi100%
Q90,36868,5,L39,6600,400 X 1050,3000,0,3000,8000,2000,1500,1000,15000,5000,0,0,0,0,0,"AL ingoti  99,7% - T",,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",Metal sa livenja P30,"A31N nebojeni, baliran-U, pre-con","A5N mix (5xxx/6xxx),baliran-U, pre-con",,,,,
Q90,45646,5,L39,6600,400 X 1300,3000,0,8000,8000,5000,2000,1000,15000,5000,0,0,0,0,0,"AL ingoti  99,7% - T",,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",Metal sa livenja P30,"A31N nebojeni, baliran-U, pre-con","A5N mix (5xxx/6xxx),baliran-U, pre-con",,,,,
Q90,44943,4,L39,6600,400 X 1600,3000,0,8000,10000,3000,2000,1000,15000,5000,0,0,0,5,0,"AL ingoti  99,7% - T",,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",Metal sa livenja P30,"A31N nebojeni, baliran-U, pre-con","A5N mix (5xxx/6xxx),baliran-U, pre-con",,,,ALBe5%,
Q92,45989,5,L39,6600,400 X 1300,30000,0,3000,9000,2000,0,0,5000,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",,,"A31N nebojeni, baliran-U, pre-con",,,,,,
Q92,38914,5,L39,6600,400 X 1100,32000,0,3000,5000,2000,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",,,,,,,,,
Q90,50274,5,L39,7000,400 X 1350,0,0,4000,32000,3000,2000,1000,10000,0,0,0,0,0,0,,,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",Metal sa livenja P30,"A31N nebojeni, baliran-U, pre-con",,,,,,
Q90,43305,5,L39,7400,400 X 1100,0,0,3000,22000,3000,1000,2000,5000,10000,0,0,0,0,0,,,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",Metal sa livenja P30,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","A5N mix (5xxx/6xxx),baliran-U, pre-con","A31N nebojeni, baliran-U, pre-con",,,,,
N73,51219,5,L39,7000,400 X 1350,0,0,4000,32000,2000,0,0,2000,2000,7000,5000,0,0,0,,,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",,,"A2 baliran-D, post-con","A6 stranice kamiona-D, post-con","A5N mix (5xxx/6xxx),baliran-U, pre-con","A31N nebojeni, baliran-U, pre-con",,,
EW3,10146,2,L60,3600,400 X 1300,0,0,2000,2000,500,0,0,2500,1000,1000,1000,1000,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",,,"sekundarni ingoti-U, pre-con","A4N nebojeni, baliran-U, post-con","A4N nebojeni, vre?e-U, pre-con","A51N nebojeni, baliran-U, post-con","A5N nebojeni, vre?e-D, post-con",,
EW3,10536,2,L60,3600,400 X 1350,0,0,1000,2000,2000,1000,0,2500,1000,1000,1000,0,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",,"sekundarni ingoti-U, pre-con","A4N nebojeni, baliran-U, pre-con","A4N nebojeni, vre?e-U, pre-con","A51N nebojeni, baliran-U, post-con",,,
EW4,13279,2,L60,3800,400 X 1600,0,0,3000,5000,2000,500,0,4000,0,0,0,0,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",,"sekundarni ingoti-U, pre-con",,,,,,
EW3,10536,2,L60,3600,400 X 1350,0,0,2000,2000,1000,0,0,2000,2000,2000,0,0,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",,,"A1 balirano-U, post-con","A4N nebojeni, baliran-D, post-con","A4N nebojeni, vre?e-U, pre-con",,,,
Q90,49029,4,L39,7200,400 X 1600,0,0,4000,20000,3000,3000,1500,0,3000,1000,10000,8000,0,5,,"AL ingoti  99,7% - T","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",Metal sa livenja P30,"A3N nebojeni, baliran-D, post-con","A3N nebojeni, vre?e-D, pre-con","A3N nebojeni, vre?e-D, post-con","A31N nebojeni, baliran-U, pre-con","A5N mix (5xxx/6xxx),baliran-U, pre-con",,ALBe5%
Q90,50327,5,L39,8600,400 X 1100,18000,0,3000,16000,2000,1000,0,10000,2000,0,0,0,0,0,"AL ingoti  99,7% - T",,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",Metal sa livenja P30,,"A31N nebojeni, baliran-U, pre-con","A5N mix (5xxx/6xxx),baliran-U, pre-con",,,,,
Y80,9850,2,L51,3800,400 X 1200,8000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
Y81,12830,3,L51,3600,400 X 1100,13000,0,500,0,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,,
Y80,12442,2,L51,3600,400 X 1600,11000,0,1500,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
Y80,10109,2,L51,3600,400 X 1300,10000,0,500,0,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,,
Y80,9616,2,L51,4200,400 X 1060,10000,0,500,0,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,,
Y80,9439,2,L51,3800,400 X 1150,8000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
Y80,10498,2,L51,3600,400 X 1350,6000,0,2000,500,0,0,0,2000,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,"A1 balirano-D, pre-con",,,,,,
Y80,13543,3,L51,4400,400 X 950,11500,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
Y80,9616,2,L51,4200,400 X 1060,8000,0,1500,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
Y80,8700,2,L51,3800,400 X 1060,8000,0,2000,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
Y80,10109,2,L51,3600,400 X 1300,10000,0,0,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
Y80,7785,2,L51,3400,400 X 1060,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,,,,,,,,,,,,
Y80,11923,2,L51,3450,400 X 1600,10500,0,1500,500,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,
Y80,9547,2,L51,3400,400 X 1300,7000,0,1000,500,0,0,0,1000,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,"A1 balirano-D, pre-con",,,,,,
EW1,13279,2,L51,3800,400 X 1600,10000,0,0,0,0,0,0,3500,0,0,0,0,0,0,"AL ingoti  99,7% - T",,,,,,,"sekundarni ingoti-D, pre-con",,,,,,
EW1,10221,2,L51,3600,400 X 1300,4000,0,3000,500,1000,0,0,2000,1000,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX","A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,"A1 vre?e-D, pre-con","sekundarni ingoti-D, pre-con",,,,,
EW1,9544,2,L51,3800,400 X 1150,7000,0,500,0,0,0,0,3000,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,"sekundarni ingoti-D, pre-con",,,,,,
EW4,12449,2,L60,3800,400 X 1500,0,0,2000,3000,2000,500,0,1000,2000,1000,2000,0,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",,"A0 vre?e-D, pre-con","A4N nebojeni, vre?e-U, pre-con","A5N nebojeni, vre?e-D, post-con","sekundarni ingoti-U, pre-con",,,
EW4,13617,2,L60,4300,400 X 1450,0,0,2000,3000,2000,500,1000,2000,2000,2000,0,0,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",Metal sa livenja M13,"A4N nebojeni, baliran-D, post-con","A4N nebojeni, vre?e-U, pre-con","sekundarni ingoti-U, pre-con",,,,
EW3,10536,2,L60,3600,400 X 1350,0,0,2000,1000,2000,500,0,2500,1000,1000,1000,0,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",,"sekundarni ingoti-U, pre-con","A4N nebojeni, vre?e-U, pre-con","A4N nebojeni, baliran-U, post-con","A1 vre?e-D, post-con",,,
EW3,9474,2,L60,3800,400 X 1150,4000,0,1000,1000,500,0,0,1500,1000,0,0,0,0,0,"AL ingoti  99,7% - T",,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",,,"sekundarni ingoti-U, pre-con","A51N nebojeni, vre?e-D, post-con",,,,,
Q92,42869,3,L39,8600,400 X 1550,28000,0,4000,6000,2000,0,0,5000,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",,,"A31N nebojeni, baliran-U, pre-con",,,,,,
Q92,50706,5,L39,8600,400 X 1100,35000,0,4000,7000,2000,0,0,5000,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",,,"A31N nebojeni, baliran-U, pre-con",,,,,,
M40,48958,5,L39,7000,400 X 1300,35000,0,3000,2000,2000,2000,0,2000,3000,3000,0,0,0,0,"AL ingoti  99,7% - T",,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",,"A0 vre?e-D, pre-con","A51N nebojeni, vre?e-D, post-con","A2 baliran-D, post-con",,,,
M40,50895,5,L39,8600,400 X 1100,32000,0,3000,6000,2000,0,0,4000,2000,3000,0,0,0,0,"AL ingoti  99,7% - T",,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",,,"sekundarni ingoti-D, pre-con","A0 vre?e-D, pre-con","A51N nebojeni, baliran-U, post-con",,,,
M40,52552,4,L39,7400,400 X 1650,35000,0,3000,5000,4000,0,2000,2000,4000,0,0,0,0,0,"AL ingoti  99,7% - T",,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","A0 vre?e-D, pre-con","A51N nebojeni, baliran-U, post-con",,,,,
Q90,50274,5,L39,7000,400 X 1350,0,0,3000,23000,2000,1500,1000,15000,5000,2000,0,0,0,0,,,"P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX","P30 (P30,P21,P23,P30R, P36,P35,P38?) Serija 5XXX",Metal sa livenja P30,"A31N nebojeni, baliran-U, pre-con","A5N mix (5xxx/6xxx),baliran-U, pre-con","A3N nebojeni, vre?e-D, pre-con",,,,
EW3,13181,2,L60,3800,400 X 1600,12000,0,500,0,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,,
EW3,12878,2,L60,4400,400 X 1350,12000,0,500,0,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,,
M45,14126,2,L60,5400,400 X 1200,15000,0,500,0,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,"A30 (A30,A31,A29,A33,A40?) Serija 1XXX",,,,,,,,,,,
ZZ50,14049,2,L60,5400,400 X 1200,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,"AL ingoti  99,7% - T",,,,,,,,,,,,,
EW4,12973,2,L60,3600,400 X 1650,0,0,2000,3000,2000,500,0,3000,2000,1000,0,0,0,0,,,"M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX","M13 (M13,M14,M12,M14K,M15,M16?) Serija 3XXX",,"sekundarni ingoti-U, pre-con","A4N nebojeni, baliran-D, post-con","A5N nebojeni, vre?e-D, post-con",,,,
